branch,name,slug,cid,parent,nest
Translation Services Providers,Localization Services,/categories/localization-services,736,Translation Services Providers,0
Translation Services Providers,App Localization Providers,/categories/app-localization,737,Localization Services,1
Translation Services Providers,eLearning Localization Providers,/categories/elearning-localization,738,Localization Services,1
Translation Services Providers,Game Localization Services,/categories/game-localization,741,Localization Services,1
Translation Services Providers,Marketing Localization Providers,/categories/marketing-localization,739,Localization Services,1
Translation Services Providers,Multimedia Localization Providers,/categories/multimedia-localization,740,Localization Services,1
Translation Services Providers,Software Localization Services,/categories/software-localization,742,Localization Services,1
Translation Services Providers,Website Localization Services,/categories/website-localization,743,Localization Services,1
Translation Services Providers,Multilingual Desktop Publishing Providers,/categories/multilingual-desktop-publishing,734,Translation Services Providers,0
Translation Services Providers,Transcription Services,/categories/transcription-services,735,Translation Services Providers,0
Translation Services Providers,Translation Services,/categories/translation,567,Translation Services Providers,0
Translation Services Providers,Audio Translation Services,/categories/audio-translation,744,Translation Services,1
Translation Services Providers,Document Translation Services,/categories/document-translation,745,Translation Services,1
Translation Services Providers,Real-Time Text Translation Providers,/categories/real-time-text-translation,747,Translation Services,1
Translation Services Providers,Video Translation Services,/categories/video-translation-services,748,Translation Services,1
Translation Services Providers,Website Translation Providers,/categories/website-translation,746,Translation Services,1
Value-Added Resellers (VARs),Acumatica Channel Partners,/categories/acumatica-channel-partners,949,Value-Added Resellers (VARs),0
Value-Added Resellers (VARs),Adobe Channel Partners,/categories/adobe-channel-partners,948,Value-Added Resellers (VARs),0
Value-Added Resellers (VARs),Amazon Web Services Channel Partners,/categories/amazon-web-services-channel-partners,1146,Value-Added Resellers (VARs),0
Value-Added Resellers (VARs),Autodesk Channel Partners,/categories/autodesk-channel-partners,978,Value-Added Resellers (VARs),0
Value-Added Resellers (VARs),Cisco Channel Partners,/categories/cisco-channel-partners,940,Value-Added Resellers (VARs),0
Value-Added Resellers (VARs),Cisco Cloud Resellers,/categories/cisco-cloud-resellers,941,Cisco Channel Partners,1
Value-Added Resellers (VARs),Cisco Data Center Resellers,/categories/cisco-data-center-resellers,942,Cisco Channel Partners,1
Value-Added Resellers (VARs),Cisco Hardware Resellers,/categories/cisco-hardware-resellers,943,Cisco Channel Partners,1
Value-Added Resellers (VARs),Cisco Unified Communications Resellers,/categories/cisco-unified-communications-resellers,944,Cisco Channel Partners,1
Value-Added Resellers (VARs),Other Cisco Resellers,/categories/other-cisco-resellers,945,Cisco Channel Partners,1
Value-Added Resellers (VARs),Epicor Channel Partners,/categories/epicor-channel-partners,975,Value-Added Resellers (VARs),0
Value-Added Resellers (VARs),Genesys VARs Providers,/categories/genesys-vars,2265,Value-Added Resellers (VARs),0
Value-Added Resellers (VARs),Host Analytics Channel Partners,/categories/host-analytics-channel-partners,1577,Value-Added Resellers (VARs),0
Value-Added Resellers (VARs),IBM Channel Partners,/categories/ibm-channel-partners,1332,Value-Added Resellers (VARs),0
Value-Added Resellers (VARs),IBM Security VARs,/categories/ibm-security-vars,1335,IBM Channel Partners,1
Value-Added Resellers (VARs),IBM Server VARs,/categories/ibm-server-vars,1334,IBM Channel Partners,1
Value-Added Resellers (VARs),IBM Storage VARs,/categories/ibm-storage-vars,1333,IBM Channel Partners,1
Value-Added Resellers (VARs),Infor Channel Partners,/categories/infor-channel-partners,991,Value-Added Resellers (VARs),0
Value-Added Resellers (VARs),Infor CRM Resellers,/categories/infor-crm-resellers,996,Infor Channel Partners,1
Value-Added Resellers (VARs),Infor EAM Resellers,/categories/infor-eam-resellers,997,Infor Channel Partners,1
Value-Added Resellers (VARs),Infor ERP Resellers,/categories/infor-erp-resellers,992,Infor Channel Partners,1
Value-Added Resellers (VARs),Infor Distribution FACTS Resellers,/categories/infor-distribution-facts-resellers,1002,Infor ERP Resellers,1
Value-Added Resellers (VARs),Infor Distribution SX.e Resellers,/categories/infor-distribution-sx-e-resellers,1003,Infor ERP Resellers,1
Value-Added Resellers (VARs),Infor LN Resellers,/categories/infor-ln-resellers,993,Infor ERP Resellers,1
Value-Added Resellers (VARs),Infor M3 Resellers,/categories/infor-m3-resellers,994,Infor ERP Resellers,1
Value-Added Resellers (VARs),Infor SyteLine Resellers,/categories/infor-syteline-resellers,995,Infor ERP Resellers,1
Value-Added Resellers (VARs),Infor VISUAL Resellers,/categories/infor-visual-resellers,1001,Infor ERP Resellers,1
Value-Added Resellers (VARs),Infor XA Resellers,/categories/infor-xa-resellers,1004,Infor ERP Resellers,1
Value-Added Resellers (VARs),Infor SunSystems Resellers,/categories/infor-sunsystems-resellers,998,Infor Channel Partners,1
Value-Added Resellers (VARs),Infor Xi Resellers,/categories/infor-xi-resellers,999,Infor Channel Partners,1
Value-Added Resellers (VARs),Other Infor Resellers,/categories/other-infor-resellers,1000,Infor Channel Partners,1
Value-Added Resellers (VARs),Oracle Channel Partners,/categories/oracle-channel-partners,1005,Value-Added Resellers (VARs),0
Value-Added Resellers (VARs),Oracle Cloud Application Resellers,/categories/oracle-cloud-application-resellers,1006,Oracle Channel Partners,1
Value-Added Resellers (VARs),Oracle Database Resellers,/categories/oracle-database-resellers,1015,Oracle Channel Partners,1
Value-Added Resellers (VARs),Oracle ERP Resellers,/categories/oracle-erp-resellers,1007,Oracle Channel Partners,1
Value-Added Resellers (VARs),Oracle E-Business Suite Resellers,/categories/oracle-e-business-suite-resellers,1008,Oracle ERP Resellers,1
Value-Added Resellers (VARs),Oracle JD Edwards EnterpriseOne Resellers,/categories/oracle-jd-edwards-enterpriseone-resellers,1009,Oracle ERP Resellers,1
Value-Added Resellers (VARs),Oracle PeopleSoft Resellers,/categories/oracle-peoplesoft-resellers,1010,Oracle ERP Resellers,1
Value-Added Resellers (VARs),Oracle Fusion Applications Resellers,/categories/oracle-fusion-applications-resellers,1011,Oracle Channel Partners,1
Value-Added Resellers (VARs),Oracle Hyperion Resellers,/categories/oracle-hyperion-resellers,1012,Oracle Channel Partners,1
Value-Added Resellers (VARs),Oracle Primavera Resellers,/categories/oracle-primavera-resellers,1013,Oracle Channel Partners,1
Value-Added Resellers (VARs),Oracle Siebel Resellers,/categories/oracle-siebel-resellers,1014,Oracle Channel Partners,1
Value-Added Resellers (VARs),Other Oracle Resellers,/categories/other-oracle-resellers,1016,Oracle Channel Partners,1
Value-Added Resellers (VARs),Other VARs,/categories/other-vars,1022,Value-Added Resellers (VARs),0
Value-Added Resellers (VARs),Qlik Channel Partners,/categories/qlik-channel-partners,976,Value-Added Resellers (VARs),0
Value-Added Resellers (VARs),Sage Channel Partners,/categories/sage-channel-partners,964,Value-Added Resellers (VARs),0
Value-Added Resellers (VARs),Other Sage Resellers,/categories/other-sage-resellers,974,Sage Channel Partners,1
Value-Added Resellers (VARs),Sage 100 Resellers,/categories/sage-100-resellers,966,Sage Channel Partners,1
Value-Added Resellers (VARs),Sage 300 Resellers,/categories/sage-300-resellers,967,Sage Channel Partners,1
Value-Added Resellers (VARs),Sage 500 Resellers,/categories/sage-500-resellers,968,Sage Channel Partners,1
Value-Added Resellers (VARs),Sage 50 Resellers,/categories/sage-50-resellers,965,Sage Channel Partners,1
Value-Added Resellers (VARs),Sage BusinessVision Resellers,/categories/sage-businessvision-resellers,970,Sage Channel Partners,1
Value-Added Resellers (VARs),Sage BusinessWorks Resellers,/categories/sage-businessworks-resellers,969,Sage Channel Partners,1
Value-Added Resellers (VARs),Sage CRM Resellers,/categories/sage-crm-resellers,971,Sage Channel Partners,1
Value-Added Resellers (VARs),Sage Fixed Assets Resellers,/categories/sage-fixed-assets-resellers,977,Sage Channel Partners,1
Value-Added Resellers (VARs),Sage HRMS Resellers,/categories/sage-hrms-resellers,972,Sage Channel Partners,1
Value-Added Resellers (VARs),Sage Intacct Channel Partners,/categories/sage-intacct-channel-partners,962,Sage Channel Partners,1
Value-Added Resellers (VARs),Sage X3 Resellers,/categories/sage-x3-resellers,973,Sage Channel Partners,1
Value-Added Resellers (VARs),Salesforce Channel Partners,/categories/salesforce-channel-partners,947,Value-Added Resellers (VARs),0
Value-Added Resellers (VARs),Tableau VARS,/categories/tableau-vars,1949,Value-Added Resellers (VARs),0
Value-Added Resellers (VARs),Unified Communication VARs Providers,/categories/unified-communication-vars,2263,Value-Added Resellers (VARs),0
Vertical Industry Software,Agriculture Software,/categories/agriculture,300,Vertical Industry Software,0
Vertical Industry Software,Connected Agriculture Software,/categories/connected-agriculture,2314,Agriculture Software,1
Vertical Industry Software,Crop Management Software,/categories/crop-management,1263,Agriculture Software,1
Vertical Industry Software,Farm Accounting Software,/categories/farm-accounting,1009989,Agriculture Software,1
Vertical Industry Software,Farm Management Software,/categories/farm-management,664,Agriculture Software,1
Vertical Industry Software,Livestock Management Software,/categories/livestock-management,665,Agriculture Software,1
Vertical Industry Software,Other Agriculture Software,/categories/other-agriculture,1155,Agriculture Software,1
Vertical Industry Software,Precision Agriculture Software,/categories/precision-agriculture,1156,Agriculture Software,1
Vertical Industry Software,Smart Irrigation Systems,/categories/smart-irrigation-systems,1157,Agriculture Software,1
Vertical Industry Software,UAV Software,/categories/uav,1158,Agriculture Software,1
Vertical Industry Software,Alumni Management Software,/categories/alumni-management,1351,Vertical Industry Software,0
Vertical Industry Software,Amusement Park Management Software,/categories/amusement-park-management-software,1575,Vertical Industry Software,0
Vertical Industry Software,Apparel Software,/categories/apparel-22ffe365-e774-46a6-b034-ced369db372d,1612,Vertical Industry Software,0
Vertical Industry Software,Apparel Business Management and ERP Software,/categories/apparel-business-management-and-erp,233,Apparel Software,1
Vertical Industry Software,Apparel Design Software,/categories/apparel-design,1608,Apparel Software,1
Vertical Industry Software,Other Apparel Software,/categories/other-apparel,1611,Apparel Software,1
Vertical Industry Software,Architecture Software,/categories/architecture,473,Vertical Industry Software,0
Vertical Industry Software,Architectural Rendering Software,/categories/architectural-rendering,2228,Architecture Software,1
Vertical Industry Software,Association Management Software,/categories/association-management-,1012898,Vertical Industry Software,0
Vertical Industry Software,Club Management Software,/categories/club-management-2c58bf0d-13ef-4570-b808-69044d035c7f,1012899,Association Management Software,1
Vertical Industry Software,Professional Association Management Software,/categories/professional-association-management,364,Association Management Software,1
Vertical Industry Software,Auction Software,/categories/auction-software,376,Vertical Industry Software,0
Vertical Industry Software,Automotive Software,/categories/automotive,387,Vertical Industry Software,0
Vertical Industry Software,Automotive Digital Retailing Software,/categories/automotive-digital-retailing,1029,Automotive Software,1
Vertical Industry Software,Automotive Marketing Software,/categories/automotive-marketing,1766,Automotive Software,1
Vertical Industry Software,Auto Repair Software,/categories/auto-repair,388,Automotive Software,1
Vertical Industry Software,Auto Shop Management Software,/categories/auto-shop-management,1009295,Automotive Software,1
Vertical Industry Software,Car Dealer Software,/categories/car-dealer,389,Automotive Software,1
Vertical Industry Software,Car Rental Software,/categories/car-rental,379,Automotive Software,1
Vertical Industry Software,Connected Car Software,/categories/connected-car,2313,Automotive Software,1
Vertical Industry Software,Other Automotive Software,/categories/other-automotive,671,Automotive Software,1
Vertical Industry Software,Towing Software,/categories/towing,422,Automotive Software,1
Vertical Industry Software,Aviation Software,/categories/aviation,1307,Vertical Industry Software,0
Vertical Industry Software,Airline Reservations Software,/categories/airline-reservations,1686,Aviation Software,1
Vertical Industry Software,Airline Route Planning Software,/categories/airline-route-planning,1657,Aviation Software,1
Vertical Industry Software,Aviation Authoring Software,/categories/aviation-authoring,1310,Aviation Software,1
Vertical Industry Software,Aviation Compliance Monitoring Software,/categories/aviation-compliance-monitoring,1309,Aviation Software,1
Vertical Industry Software,Aviation Document Distribution Software,/categories/aviation-document-distribution,1312,Aviation Software,1
Vertical Industry Software,Aviation MRO Software,/categories/aviation-mro,416,Aviation Software,1
Vertical Industry Software,Flight Operation Manual Authoring Software,/categories/flight-operation-manual-authoring,1311,Aviation Software,1
Vertical Industry Software,Awards Management Software,/categories/awards-management,1321,Vertical Industry Software,0
Vertical Industry Software,Bakery Software,/categories/bakery,418,Vertical Industry Software,0
Vertical Industry Software,Camp Management Software,/categories/camp-management,469,Vertical Industry Software,0
Vertical Industry Software,Cannabis Industry Software,/categories/cannabis-industry,1906,Vertical Industry Software,0
Vertical Industry Software,Cannabis POS Systems,/categories/cannabis-pos-systems,1788,Cannabis Industry Software,1
Vertical Industry Software,Other Cannabis Software,/categories/other-cannabis,2177,Cannabis Industry Software,1
Vertical Industry Software,Seed to Sale Software,/categories/seed-to-sale-software,1907,Cannabis Industry Software,1
Vertical Industry Software,Cemetery Software,/categories/cemetery,770,Vertical Industry Software,0
Vertical Industry Software,Child Care Software,/categories/child-care,424,Vertical Industry Software,0
Vertical Industry Software,Church Software,/categories/church,1004859,Vertical Industry Software,0
Vertical Industry Software,Church Management Software,/categories/church-management,675,Church Software,1
Vertical Industry Software,Church Presentation Software,/categories/church-presentation,1534,Church Software,1
Vertical Industry Software,Church Website Builder Software,/categories/church-website-builder,1004826,Church Software,1
Vertical Industry Software,Other Religious Institutions Software,/categories/other-religious-institutions,1004793,Church Software,1
Vertical Industry Software,Cleaning Services Software,/categories/cleaning-services,417,Vertical Industry Software,0
Vertical Industry Software,Coaching Software,/categories/coaching,2435,Vertical Industry Software,0
Vertical Industry Software,Construction Software,/categories/construction,383,Vertical Industry Software,0
Vertical Industry Software,Construction CRM Software,/categories/construction-crm,2346,Construction Software,1
Vertical Industry Software,Construction Management Software,/categories/construction-management,385,Construction Software,1
Vertical Industry Software,Construction Project Management Software,/categories/construction-project-management,2355,Construction Management Software,1
Vertical Industry Software,Bid Management Software,/categories/bid-management,1548,Construction Management Software,1
Vertical Industry Software,Construction Accounting Software,/categories/construction-accounting-software,386,Construction Management Software,1
Vertical Industry Software,Construction Data Analytics Software,/categories/construction-data-analytics,2347,Construction Management Software,1
Vertical Industry Software,Construction Drawing Management Software,/categories/construction-drawing-management,2348,Construction Management Software,1
Vertical Industry Software,Construction ERP Software,/categories/construction-erp,2354,Construction Management Software,1
Vertical Industry Software,Construction Estimating Software,/categories/construction-estimating-software,384,Construction Management Software,1
Vertical Industry Software,Construction Risk Assessment Software,/categories/construction-risk-assessment-software,2351,Construction Management Software,1
Vertical Industry Software,Construction Scheduling Software,/categories/construction-scheduling,1009229,Construction Management Software,1
Vertical Industry Software,Jobsite Management Software,/categories/jobsite-management,2350,Construction Management Software,1
Vertical Industry Software,Prequalification Software,/categories/prequalification,2356,Construction Management Software,1
Vertical Industry Software,Punch List Software,/categories/punch-list,2236,Construction Management Software,1
Vertical Industry Software,Takeoff Software,/categories/takeoff,2379,Construction Management Software,1
Vertical Industry Software,Earthworks Software,/categories/earthworks,2510,Construction Software,1
Vertical Industry Software,HVAC Software,/categories/hvac,394,Construction Software,1
Vertical Industry Software,Masonry Software,/categories/masonry,2508,Construction Software,1
Vertical Industry Software,Other Construction Software,/categories/other-construction,668,Construction Software,1
Vertical Industry Software,Property Restoration Software,/categories/property-restoration,1893,Construction Software,1
Vertical Industry Software,Roofing Software,/categories/roofing-software,2509,Construction Software,1
Vertical Industry Software,Courier Software,/categories/courier,414,Vertical Industry Software,0
Vertical Industry Software,Currency Exchange Bureau Software,/categories/currency-exchange-bureau,1834,Vertical Industry Software,0
Vertical Industry Software,Driving School Software,/categories/driving-school,1738,Vertical Industry Software,0
Vertical Industry Software,Dry Cleaning Software,/categories/dry-cleaning,464,Vertical Industry Software,0
Vertical Industry Software,Education Software,/categories/education,219,Vertical Industry Software,0
Vertical Industry Software,Learning Management Systems,/categories/learning-management-system-lms,322,Education Software,1
Vertical Industry Software,Student Information Systems (SIS),/categories/student-information-systems-sis,323,Education Software,1
Vertical Industry Software,Higher Education Student Information Systems,/categories/higher-education-student-information-systems,1013196,Student Information Systems (SIS),1
Vertical Industry Software,K-12 Student Information Systems,/categories/k-12-student-information-systems,1032,Student Information Systems (SIS),1
Vertical Industry Software,Classroom Management Software,/categories/classroom-management,325,Education Software,1
Vertical Industry Software,Assessment Software,/categories/assessment,326,Education Software,1
Vertical Industry Software,Study Tools,/categories/study-tools,327,Education Software,1
Vertical Industry Software,Language Learning Software,/categories/language-learning,328,Education Software,1
Vertical Industry Software,Online Course Providers,/categories/online-course-providers,329,Education Software,1
Vertical Industry Software,School Management Software,/categories/school-management-software,330,Education Software,1
Vertical Industry Software,Special Education Software,/categories/special-education,331,Education Software,1
Vertical Industry Software,Reference Management Software,/categories/reference-management,332,Education Software,1
Vertical Industry Software,Other Education Software,/categories/other-education,333,Education Software,1
Vertical Industry Software,Academic Advising Software,/categories/academic-advising,2114,Education Software,1
Vertical Industry Software,Academic Scheduling Software,/categories/academic-scheduling,2372,Education Software,1
Vertical Industry Software,Admissions and Enrollment Management Software,/categories/admissions-and-enrollment-management,1364,Education Software,1
Vertical Industry Software,AI Grading Tools Software,/categories/ai-grading-tools,1012700,Education Software,1
Vertical Industry Software,Classroom Messaging Software,/categories/classroom-messaging,1569,Education Software,1
Vertical Industry Software,Curriculum Management Software,/categories/curriculum-management,1917,Education Software,1
Vertical Industry Software,Digital Learning Platforms,/categories/digital-learning-platforms,2334,Education Software,1
Vertical Industry Software,Education ERP Software,/categories/education-erp,2369,Education Software,1
Vertical Industry Software,Education ERP Suites,/categories/education-erp-suites,2368,Education ERP Software,1
Vertical Industry Software,Education Finance Software,/categories/education-finance-software,2375,Education ERP Software,1
Vertical Industry Software,Education HR Software,/categories/education-hr,2370,Education ERP Software,1
Vertical Industry Software,Financial Aid Software,/categories/financial-aid-software,1685,Education Software,1
Vertical Industry Software,Library Management Systems,/categories/library-management-systems,452,Education Software,1
Vertical Industry Software,Online Learning Platforms,/categories/online-learning-platform,1197,Education Software,1
Vertical Industry Software,Online Proctoring Software,/categories/online-proctoring,2436,Education Software,1
Vertical Industry Software,Scholarship Management Software,/categories/scholarship-management,2124,Education Software,1
Vertical Industry Software,School Transportation Software,/categories/school-transportation,2371,Education Software,1
Vertical Industry Software,Student Health Records Software,/categories/student-health-records,1008367,Education Software,1
Vertical Industry Software,Technical Skills Development Software,/categories/technical-skills-development,1551,Education Software,1
Vertical Industry Software,Tutoring Software,/categories/tutoring,1374,Education Software,1
Vertical Industry Software,Virtual Classroom Software,/categories/virtual-classroom,1415,Education Software,1
Vertical Industry Software,Equipment Rental Software,/categories/equipment-rental,1474,Vertical Industry Software,0
Vertical Industry Software,eSports Management Software,/categories/esports-management,2052,Vertical Industry Software,0
Vertical Industry Software,Financial Services Software,/categories/financial-services,209,Vertical Industry Software,0
Vertical Industry Software,AI Assistants for Financial Services,/categories/ai-assistants-for-financial-services,1013494,Financial Services Software,1
Vertical Industry Software,Banking as a Service (BaaS) Software,/categories/banking-as-a-service-baas,1006153,Financial Services Software,1
Vertical Industry Software,Brokerage Trading Platforms,/categories/brokerage-trading-platforms,1486,Financial Services Software,1
Vertical Industry Software,Construction Loan Management Software,/categories/construction-loan-management,2427,Financial Services Software,1
Vertical Industry Software,Core Banking Software,/categories/core-banking,874,Financial Services Software,1
Vertical Industry Software,Deal Sourcing,/categories/deal-sourcing,1011116,Financial Services Software,1
Vertical Industry Software,Debt Management Software,/categories/debt-management,1007971,Financial Services Software,1
Vertical Industry Software,Digital Banking Platforms,/categories/digital-banking-platforms,1488,Financial Services Software,1
Vertical Industry Software,Digital Customer Onboarding Software,/categories/digital-customer-onboarding,2352,Financial Services Software,1
Vertical Industry Software,Digital Mortgage Closing Software,/categories/digital-mortgage-closing,2636,Financial Services Software,1
Vertical Industry Software,Financial Analytics Software,/categories/financial-analytics,1583,Financial Services Software,1
Vertical Industry Software,Financial Data APIs,/categories/financial-data-apis,1336,Financial Services Software,1
Vertical Industry Software,Financial Predictive Analytics Software,/categories/financial-predictive-analytics,1748,Financial Services Software,1
Vertical Industry Software,Financial Research Software,/categories/financial-research,1465,Financial Services Software,1
Vertical Industry Software,Financial Risk Management Software,/categories/financial-risk-management,1684,Financial Services Software,1
Vertical Industry Software,Financial Services CRM Software,/categories/financial-services-crm,1618,Financial Services Software,1
Vertical Industry Software,Fixed Income Pricing Data Software,/categories/fixed-income-pricing-data,2788,Financial Services Software,1
Vertical Industry Software,Investment Accounting Software,/categories/investment-accounting,1765,Financial Services Software,1
Vertical Industry Software,Investment Portfolio Management Software,/categories/investment-portfolio-management,1532,Financial Services Software,1
Vertical Industry Software,Investor Relations Software,/categories/investor-relations,2099,Financial Services Software,1
Vertical Industry Software,Investor Relationship Management Software,/categories/investor-relationship-management,2100,Investor Relations Software,1
Vertical Industry Software,Investor Relations (IR) Website Builder Software,/categories/investor-relations-ir-website-builder,2101,Investor Relations Software,1
Vertical Industry Software,Investor Reporting Software,/categories/investor-reporting,2102,Investor Relations Software,1
Vertical Industry Software,Loan Software,/categories/loan,391,Financial Services Software,1
Vertical Industry Software,Loan Management Software,/categories/loan-management,1012667,Loan Software,1
Vertical Industry Software,Loan Origination Software,/categories/loan-origination,393,Loan Software,1
Vertical Industry Software,Loan Pricing Software,/categories/loan-pricing,1002978,Loan Software,1
Vertical Industry Software,Loan Servicing Software,/categories/loan-servicing,392,Loan Software,1
Vertical Industry Software,Mortgage CRM Software,/categories/mortgage-crm,1541,Loan Software,1
Vertical Industry Software,M&A Software,/categories/m-a-software,2055,Financial Services Software,1
Vertical Industry Software,Mobile Banking Software,/categories/mobile-banking,1683,Financial Services Software,1
Vertical Industry Software,Mortgage Point of Sale (POS) Software,/categories/mortgage-point-of-sale-pos,2652,Financial Services Software,1
Vertical Industry Software,Other Finance Software,/categories/other-finance,873,Financial Services Software,1
Vertical Industry Software,Robo-Advisory Software,/categories/robo-advisory,1625,Financial Services Software,1
Vertical Industry Software,Tax Practice Management Software,/categories/tax-practice-management,1713,Financial Services Software,1
Vertical Industry Software,Venture Capital Management Software,/categories/venture-capital-management,2505,Financial Services Software,1
Vertical Industry Software,Fitness Software,/categories/fitness,1238,Vertical Industry Software,0
Vertical Industry Software,Gym Management Software,/categories/gym-management,207,Fitness Software,1
Vertical Industry Software,Martial Arts Software,/categories/martial-arts,1882,Fitness Software,1
Vertical Industry Software,Other Fitness Software,/categories/other-fitness,1305,Fitness Software,1
Vertical Industry Software,Other Gym Software,/categories/other-gym,1240,Fitness Software,1
Vertical Industry Software,Personal Training Software,/categories/personal-training,1025,Fitness Software,1
Vertical Industry Software,Studio Management Software,/categories/studio-management,1003869,Fitness Software,1
Vertical Industry Software,Swim Club Management Software,/categories/swim-club-management,1690,Fitness Software,1
Vertical Industry Software,Florist Software,/categories/florist,419,Vertical Industry Software,0
Vertical Industry Software,Food Software,/categories/food,435,Vertical Industry Software,0
Vertical Industry Software,Beverage Distribution Software,/categories/beverage-distribution,1009361,Food Software,1
Vertical Industry Software,Food Safety Management Software,/categories/food-safety-management,2785,Food Software,1
Vertical Industry Software,Foodservice Distribution Software,/categories/foodservice-distribution,439,Food Software,1
Vertical Industry Software,Foodservice Management Software,/categories/foodservice-management,436,Food Software,1
Vertical Industry Software,Food Traceability Software,/categories/food-traceability,437,Food Software,1
Vertical Industry Software,Other Food Software,/categories/other-food,682,Food Software,1
Vertical Industry Software,Forestry Software,/categories/forestry,470,Vertical Industry Software,0
Vertical Industry Software,Funeral Home Software,/categories/funeral-home,465,Vertical Industry Software,0
Vertical Industry Software,Grant Management Software,/categories/grant-management,487,Vertical Industry Software,0
Vertical Industry Software,Health Care Software,/categories/health-care,204,Vertical Industry Software,0
Vertical Industry Software,AI Medical Diagnostic Platforms,/categories/ai-medical-diagnostic-platforms,1012634,Health Care Software,1
Vertical Industry Software,AI Patient Engagement & Operations Software,/categories/ai-patient-engagement-operations,1013328,Health Care Software,1
Vertical Industry Software,Ambient AI Scribe Platforms Software,/categories/ambient-ai-scribe-platforms,1013593,Health Care Software,1
Vertical Industry Software,Ambulatory Software,/categories/ambulatory,1730,Health Care Software,1
Vertical Industry Software,Applied Behavior Analysis (ABA),/categories/applied-behavior-analysis-aba,1011479,Ambulatory Software,1
Vertical Industry Software,Assisted Living Software,/categories/assisted-living,395,Ambulatory Software,1
Vertical Industry Software,Home Care Agency Management Software,/categories/home-care-agency-management,451,Ambulatory Software,1
Vertical Industry Software,Hospice Software,/categories/hospice,2828,Ambulatory Software,1
Vertical Industry Software,Long Term Post Acute Care,/categories/long-term-post-acute-care,1012106,Ambulatory Software,1
Vertical Industry Software,Mental Health Software,/categories/mental-health,1365,Ambulatory Software,1
Vertical Industry Software,Physical Therapy Software,/categories/physical-therapy,468,Ambulatory Software,1
Vertical Industry Software,Clinical Documentation Software,/categories/clinical-documentation,1630,Health Care Software,1
Vertical Industry Software,Disease Management Software,/categories/disease-management,1700,Health Care Software,1
Vertical Industry Software,EHR Software,/categories/ehr,444,Health Care Software,1
Vertical Industry Software,eMAR Software,/categories/emar,1011545,Health Care Software,1
Vertical Industry Software,E-Prescribing Software,/categories/e-prescribing,1623,Health Care Software,1
Vertical Industry Software,Healthcare Learning Management Systems (LMS),/categories/healthcare-learning-management-systems-lms,2393,Health Care Software,1
Vertical Industry Software,Health Care Operations Software,/categories/health-care-operations,1731,Health Care Software,1
Vertical Industry Software,Bundled Pay Management Software,/categories/bundled-pay-management,1638,Health Care Operations Software,1
Vertical Industry Software,Clinical Communication and Collaboration Software,/categories/clinical-communication-and-collaboration,1470,Health Care Operations Software,1
Vertical Industry Software,Clinical Decision Support,/categories/clinical-decision-support,2791,Health Care Operations Software,1
Vertical Industry Software,Healthcare Analytics Software,/categories/healthcare-analytics,1746,Health Care Operations Software,1
Vertical Industry Software,Healthcare Claims Management Software,/categories/healthcare-claims-management,1587,Health Care Operations Software,1
Vertical Industry Software,Healthcare Commercial Intelligence Software,/categories/healthcare-commercial-intelligence,2696,Health Care Operations Software,1
Vertical Industry Software,Healthcare Compliance Software,/categories/healthcare-compliance,1576,Health Care Operations Software,1
Vertical Industry Software,Health Care Credentialing Software,/categories/health-care-credentialing,1411,Health Care Operations Software,1
Vertical Industry Software,Healthcare HR Software,/categories/healthcare-hr,2056,Health Care Operations Software,1
Vertical Industry Software,Healthcare Integration Engines,/categories/healthcare-integration-engines,1970,Health Care Operations Software,1
Vertical Industry Software,Healthcare Payer Care Management Workflow Applications Software,/categories/healthcare-payer-care-management-workflow-applications,1458,Health Care Operations Software,1
Vertical Industry Software,Core Administrative Processing Systems Software,/categories/healthcare-payers-core-administrative-processing-solutions,1472,Health Care Operations Software,1
Vertical Industry Software,Healthcare Risk Management Software,/categories/healthcare-risk-management,1762,Health Care Operations Software,1
Vertical Industry Software,Healthcare Supply Chain Software,/categories/healthcare-supply-chain,1918,Health Care Operations Software,1
Vertical Industry Software,Medical Billing Software,/categories/medical-billing,441,Health Care Operations Software,1
Vertical Industry Software,Medical Coding Software,/categories/medical-coding,1007640,Health Care Operations Software,1
Vertical Industry Software,Medical Staff Scheduling Software,/categories/medical-staff-scheduling,1732,Health Care Operations Software,1
Vertical Industry Software,Other Health Care Operations Software,/categories/other-health-care-operations,2043,Health Care Operations Software,1
Vertical Industry Software,Prior Authorization  Software,/categories/prior-authorization,2872,Health Care Operations Software,1
Vertical Industry Software,Referral Management Software,/categories/referral-management,1763,Health Care Operations Software,1
Vertical Industry Software,Revenue Cycle Management Software,/categories/revenue-cycle-management,1606,Health Care Operations Software,1
Vertical Industry Software,Utilization Management Software,/categories/utilization-management,1704,Health Care Operations Software,1
Vertical Industry Software,Value-Based Reimbursement Software,/categories/value-based-reimbursement,1605,Health Care Operations Software,1
Vertical Industry Software,HIPAA Compliant Messaging Software,/categories/hipaa-compliant-messaging,1617,Health Care Software,1
Vertical Industry Software,Medical Imaging,/categories/medical-imaging,1014914,Health Care Software,1
Vertical Industry Software,Medical 3D Visualization Software,/categories/medical-3d-visualization,2327,Medical Imaging,1
Vertical Industry Software,PACS,/categories/pacs-5353fdc1-baf3-4fd4-abde-3d5b8d6ff91f,1014915,Medical Imaging,1
Vertical Industry Software,Radiology Information Systems,/categories/radiology-information-systems,448,Medical Imaging,1
